feature	r2_score	cell_count_coef	failing_coef	healthy_coef
Cytoplasm_Texture_AngularSecondMoment_Mitochondria_3_02_256	0.11186774249262843	-0.0003617393689535347	-0.35541451978780325	0.35541451978780325
Cytoplasm_Texture_AngularSecondMoment_Mitochondria_3_03_256	0.0933411740089396	-0.00034640095630255165	-0.33254192611745703	0.33254192611745703
Cytoplasm_Texture_AngularSecondMoment_PM_3_01_256	0.06646155284509381	-0.0004021343042269143	-0.21066975571480212	0.21066975571480212
Cytoplasm_Texture_Contrast_Actin_3_00_256	0.1461978423724397	0.001203427278671503	0.35903391081512404	-0.359033910815124
Cytoplasm_Texture_Contrast_ER_3_00_256	0.0007140118534393336	-0.00018263560330365763	0.03271897593443217	-0.03271897593443216
Cytoplasm_Texture_Contrast_ER_3_01_256	0.0010633592636128952	-0.00023772778783013449	0.04722459211401629	-0.04722459211401629
Cytoplasm_Texture_Contrast_ER_3_02_256	0.0016052447898090572	-0.0001964829259090576	0.07867023418909502	-0.07867023418909501
Cytoplasm_Texture_Contrast_ER_3_03_256	0.0026363880611650625	-0.00022438249574438236	0.09664067231401871	-0.0966406723140187
Cytoplasm_Texture_Contrast_Hoechst_3_00_256	0.04094106822679444	0.00034523875618192506	-0.30726283052803427	0.30726283052803427
Cytoplasm_Texture_Contrast_Hoechst_3_01_256	0.03140418819709656	0.0003141608528880904	-0.28126791747117064	0.2812679174711706
Cytoplasm_Texture_Contrast_Hoechst_3_02_256	0.0352961055793215	0.00034530391892104606	-0.2821899382590153	0.2821899382590153
Cytoplasm_Texture_Contrast_Hoechst_3_03_256	0.027869181040438007	0.000279148324347945	-0.24618890344721323	0.2461889034472132
Cytoplasm_Texture_Contrast_Mitochondria_3_00_256	0.007517886135058549	0.00014354149621957147	0.10751224755771979	-0.10751224755771979
Cytoplasm_Texture_Contrast_Mitochondria_3_01_256	0.007317408184342344	7.253000659142806e-05	0.11968213141083839	-0.11968213141083839
Cytoplasm_Texture_Contrast_Mitochondria_3_02_256	0.009009759783081162	3.87702448671793e-05	0.13823500300212063	-0.1382350030021206
Cytoplasm_Texture_Contrast_Mitochondria_3_03_256	0.00834265661849154	3.9247476344561254e-05	0.1305922159477775	-0.13059221594777748
Cytoplasm_Texture_Contrast_PM_3_00_256	0.0019478610489899184	0.00021431755854442317	-0.08292470611756379	0.08292470611756379
Cytoplasm_Texture_Contrast_PM_3_01_256	0.0017374297957815088	0.0001829461977176356	-0.07975422535050984	0.07975422535050983
Cytoplasm_Texture_Contrast_PM_3_02_256	0.0008257538999377756	0.00018208069692747316	-0.045463325766065626	0.04546332576606562
Cytoplasm_Texture_Contrast_PM_3_03_256	0.0003259536469627511	0.00011411917373270481	-0.030154728260812773	0.03015472826081277
Cytoplasm_Texture_Correlation_Actin_3_00_256	0.08407352499760767	5.029955603118569e-05	0.3519838790099868	-0.35198387900998673
Cytoplasm_Texture_Correlation_Actin_3_01_256	0.05649826311277395	1.0168585930253189e-05	0.3042289065954313	-0.3042289065954312
Cytoplasm_Texture_Correlation_Actin_3_02_256	0.086688449167039	6.949307617080257e-05	0.34934871231286124	-0.3493487123128612
Cytoplasm_Texture_Correlation_Actin_3_03_256	0.04822889986950207	5.8320825857184814e-05	0.27314067835865613	-0.27314067835865613
Cytoplasm_Texture_Correlation_ER_3_00_256	0.006565652030295022	-0.0003544420590198493	0.15796028484494845	-0.15796028484494842
Cytoplasm_Texture_Correlation_ER_3_01_256	0.005623799651681249	-0.00034214473411972894	0.14790479850540128	-0.14790479850540125
Cytoplasm_Texture_Correlation_ER_3_02_256	0.0035616204131350138	-0.00029975309822776933	0.11736394566630604	-0.11736394566630601
Cytoplasm_Texture_Correlation_ER_3_03_256	0.002838488756618407	-0.0003033469249785668	0.10547103510138192	-0.10547103510138192
Cytoplasm_Texture_Correlation_Hoechst_3_00_256	0.005730507598805001	-4.198671888881023e-05	0.11832618633222011	-0.11832618633222011
Cytoplasm_Texture_Correlation_Hoechst_3_01_256	0.010024058014024728	-5.1295287345193086e-05	0.15225510539927858	-0.15225510539927856
Cytoplasm_Texture_Correlation_Hoechst_3_02_256	0.004515870817281442	1.5777763264110072e-05	0.09591773738547998	-0.09591773738547997
Cytoplasm_Texture_Correlation_Hoechst_3_03_256	0.005973830621202159	-0.00011825350612514117	0.13033229100167606	-0.13033229100167604
Cytoplasm_Texture_Correlation_Mitochondria_3_00_256	0.0029083446614601716	-0.00031668463629988205	0.10609866605096735	-0.10609866605096734
Cytoplasm_Texture_Correlation_Mitochondria_3_01_256	0.004160081543969407	-0.000378055061249898	0.12730838981228035	-0.12730838981228032
Cytoplasm_Texture_Correlation_Mitochondria_3_02_256	0.003946571505340946	-0.00042382034894590553	0.11779620349122691	-0.1177962034912269
Cytoplasm_Texture_Correlation_Mitochondria_3_03_256	0.0030764969457957037	-0.0003727341893820907	0.10051690175203096	-0.10051690175203094
Cytoplasm_Texture_Correlation_PM_3_00_256	0.0065768805003483255	-0.0003613340033708748	0.1668717596904926	-0.1668717596904926
Cytoplasm_Texture_Correlation_PM_3_01_256	0.005282212884520354	-0.0003131343979630003	0.14975270782148495	-0.14975270782148492
Cytoplasm_Texture_Correlation_PM_3_02_256	0.0049642386521957516	-0.0003243451305845536	0.14607199687269923	-0.1460719968726992
Cytoplasm_Texture_Correlation_PM_3_03_256	0.004259247818316547	-0.00034711168988796207	0.13433751097060231	-0.1343375109706023
Cytoplasm_Texture_DifferenceEntropy_ER_3_00_256	0.031502486063390345	7.644863490847845e-05	0.2052102480609399	-0.20521024806093988
Cytoplasm_Texture_DifferenceEntropy_Hoechst_3_02_256	0.027660990793996754	0.0006472377065962001	-0.3024556603043493	0.3024556603043492
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_00_256	0.04314389701981869	0.00048144969671652616	0.17255426649315453	-0.17255426649315453
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_01_256	0.03803441559562326	0.00043879620523805445	0.16764944811500151	-0.1676494481150015
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_02_256	0.050738135592656386	0.000456341420231796	0.2029849956281793	-0.20298499562817926
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_03_256	0.044776824580581076	0.00039874416729451106	0.1988269179432376	-0.19882691794323756
Cytoplasm_Texture_DifferenceEntropy_PM_3_00_256	0.00670645885689336	0.0004665707296717271	-0.03690658402493671	0.036906584024936705
Cytoplasm_Texture_DifferenceEntropy_PM_3_02_256	0.00970898273214682	0.00046309470510526735	6.80322463914143e-05	-6.80322463914143e-05
Cytoplasm_Texture_DifferenceEntropy_PM_3_03_256	0.00790568619012011	0.00039288983878921045	0.010247141588207933	-0.010247141588207933
Cytoplasm_Texture_DifferenceVariance_Actin_3_01_256	0.4331826015863911	-0.0003068110448639902	-0.5749141160343486	0.5749141160343485
Cytoplasm_Texture_DifferenceVariance_ER_3_01_256	0.06537513359486125	6.768449176701013e-05	-0.2886802326102132	0.2886802326102132
Cytoplasm_Texture_DifferenceVariance_ER_3_03_256	0.06807633240021083	0.00011010822303474933	-0.3008347342619069	0.3008347342619068
Cytoplasm_Texture_DifferenceVariance_Hoechst_3_02_256	0.055290834983704795	-0.0009250371598842014	0.4395900906069874	-0.43959009060698734
Cytoplasm_Texture_DifferenceVariance_Mitochondria_3_00_256	0.05581502799614191	-0.0001347347256253193	-0.2820580058432736	0.2820580058432736
Cytoplasm_Texture_DifferenceVariance_Mitochondria_3_01_256	0.04753078200565475	-0.00011963409252114911	-0.2636341771788296	0.26363417717882953
Cytoplasm_Texture_DifferenceVariance_Mitochondria_3_02_256	0.058682022135271183	-0.00010226232485992069	-0.29221245421988923	0.2922124542198892
Cytoplasm_Texture_DifferenceVariance_Mitochondria_3_03_256	0.05116843206238186	-0.00012648876124223118	-0.2699216573560145	0.2699216573560145
Cytoplasm_Texture_DifferenceVariance_PM_3_03_256	0.012741687149803393	-7.90717178207036e-05	-0.12092201830859678	0.12092201830859677
Cytoplasm_Texture_InfoMeas1_ER_3_00_256	0.023976587337927846	0.0008653517566012342	-0.060673371947225954	0.06067337194722595
Cytoplasm_Texture_InfoMeas1_ER_3_01_256	0.023478514679659224	0.000819866757615841	-0.03434867861088426	0.03434867861088426
Cytoplasm_Texture_InfoMeas1_ER_3_02_256	0.03255197459356707	0.0008671566360429933	-0.008370628205670947	0.008370628205670945
Cytoplasm_Texture_InfoMeas1_ER_3_03_256	0.028714072046473693	0.0007736227637388135	0.015702636358704503	-0.015702636358704503
Cytoplasm_Texture_InfoMeas1_Hoechst_3_00_256	0.010245949848976199	0.00043836726964706076	0.028231268582356514	-0.02823126858235651
Cytoplasm_Texture_InfoMeas1_Hoechst_3_01_256	0.006475947018208528	0.00036022737926373356	0.012566359490638973	-0.012566359490638971
Cytoplasm_Texture_InfoMeas1_Hoechst_3_02_256	0.012835132775577573	0.00045031925307911265	0.047016322341259076	-0.04701632234125907
Cytoplasm_Texture_InfoMeas1_Hoechst_3_03_256	0.00905943858539926	0.0003708819126442571	0.033377428207618715	-0.03337742820761871
Cytoplasm_Texture_InfoMeas1_Mitochondria_3_00_256	0.029270576428722772	0.0008591457853700966	0.000980946854421397	-0.000980946854421397
Cytoplasm_Texture_InfoMeas1_Mitochondria_3_01_256	0.025738601502151126	0.0007608136214449516	0.015119303901788672	-0.01511930390178867
Cytoplasm_Texture_InfoMeas1_Mitochondria_3_02_256	0.04012324503491671	0.0008886825769972628	0.042068110792698066	-0.04206811079269806
Cytoplasm_Texture_InfoMeas1_Mitochondria_3_03_256	0.03239944397458605	0.0007254936061831327	0.060737161230870404	-0.0607371612308704
Cytoplasm_Texture_InfoMeas1_PM_3_00_256	0.022903273670584312	0.0010126123501873504	-0.14687749791313368	0.14687749791313365
Cytoplasm_Texture_InfoMeas1_PM_3_01_256	0.02142028552159103	0.000919224489646931	-0.09892674059067727	0.09892674059067726
Cytoplasm_Texture_InfoMeas1_PM_3_02_256	0.027415321494338007	0.0010101991705264107	-0.08753839631917257	0.08753839631917255
Cytoplasm_Texture_InfoMeas1_PM_3_03_256	0.02620791097213304	0.0009096210108965824	-0.04942270533267003	0.04942270533267002
Cytoplasm_Texture_InfoMeas2_ER_3_00_256	0.013518548250446294	-0.00042561499004980553	0.21394869168643188	-0.21394869168643182
Cytoplasm_Texture_InfoMeas2_ER_3_01_256	0.014073883976729817	-0.0004858569366175034	0.2155209180535505	-0.2155209180535505
Cytoplasm_Texture_InfoMeas2_ER_3_02_256	0.010189171929437024	-0.000419221480085165	0.1850739559967418	-0.18507395599674178
Cytoplasm_Texture_InfoMeas2_ER_3_03_256	0.010607687411056443	-0.0004930724057551885	0.19308439996834947	-0.19308439996834945
Cytoplasm_Texture_InfoMeas2_Hoechst_3_00_256	0.00633940380339193	0.0003049912457554738	-0.14633502933033324	0.14633502933033324
Cytoplasm_Texture_InfoMeas2_Hoechst_3_01_256	0.0045704047136208015	0.00022788538185777402	-0.11921834367706574	0.11921834367706573
Cytoplasm_Texture_InfoMeas2_Hoechst_3_02_256	0.00694253157795377	0.00031672492214251485	-0.1544716684995653	0.15447166849956528
Cytoplasm_Texture_InfoMeas2_Hoechst_3_03_256	0.005454057670452039	0.00024006058131567908	-0.12980393662567824	0.12980393662567824
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_00_256	0.00668431388213897	-0.0003030833648276766	0.1603832609431569	-0.16038326094315689
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_01_256	0.008217882862466608	-0.00038215635718056234	0.17586627535732477	-0.17586627535732477
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_02_256	0.006002759980164418	-0.000372230402703585	0.15615262820575646	-0.15615262820575643
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_03_256	0.005666383397189612	-0.0003784336559601666	0.1470787184825473	-0.14707871848254728
Cytoplasm_Texture_InfoMeas2_PM_3_00_256	0.00820571223143085	-0.00041283347261251947	0.1888371151363526	-0.18883711513635257
Cytoplasm_Texture_InfoMeas2_PM_3_01_256	0.006863599081753158	-0.00041039543160443343	0.17157923277803672	-0.1715792327780367
Cytoplasm_Texture_InfoMeas2_PM_3_02_256	0.005589912908718908	-0.0003760616241175864	0.15797982836583688	-0.15797982836583685
Cytoplasm_Texture_InfoMeas2_PM_3_03_256	0.0055172294209949735	-0.0004526176727656963	0.14891528094440373	-0.14891528094440373
Cytoplasm_Texture_InverseDifferenceMoment_Actin_3_02_256	0.46657649490634556	-0.0008602256271176352	-0.6633110854433416	0.6633110854433415
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_00_256	0.04201921082974669	-0.0004127819136892357	-0.1551886648489626	0.15518866484896257
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_01_256	0.045195701381954945	-0.00042908387363750384	-0.15843234006768703	0.158432340067687
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_02_256	0.05494596902204696	-0.0004089334738759402	-0.19079798291568822	0.1907979829156882
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_03_256	0.061222073843477776	-0.0003427395306409407	-0.21916254835378157	0.21916254835378157
Cytoplasm_Texture_InverseDifferenceMoment_Hoechst_3_02_256	0.013328282272714542	-0.0004100588610157232	0.2193211083188591	-0.2193211083188591
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_00_256	0.07730702657293265	-0.0007904409313338646	-0.17661156357467894	0.17661156357467891
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_01_256	0.0746918837579883	-0.0008159652576955079	-0.15867484494250983	0.15867484494250983
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_02_256	0.09158242593086685	-0.0007946802598243562	-0.208787448150348	0.20878744815034797
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_03_256	0.08898428754735654	-0.0007385899664677044	-0.2117957821325715	0.21179578213257147
Cytoplasm_Texture_InverseDifferenceMoment_PM_3_00_256	0.013104149714425417	-0.0006604301061197282	0.06430414443382876	-0.06430414443382874
Cytoplasm_Texture_InverseDifferenceMoment_PM_3_01_256	0.014226635900378093	-0.0006774511223248522	0.061568079149565275	-0.06156807914956527
Cytoplasm_Texture_InverseDifferenceMoment_PM_3_02_256	0.018576066263509272	-0.0006806725769011748	0.025480383377684983	-0.025480383377684983
Cytoplasm_Texture_InverseDifferenceMoment_PM_3_03_256	0.01713216326396383	-0.0006003250663987547	0.0025387002291852013	-0.0025387002291852013
Cytoplasm_Texture_SumEntropy_ER_3_01_256	0.042319486302713094	-6.324004221892094e-05	0.2831646835795411	-0.2831646835795411
Cytoplasm_Texture_SumEntropy_PM_3_01_256	0.02305401604841062	0.00017144578469429793	0.17045917564677862	-0.1704591756467786
Cytoplasm_Texture_SumVariance_ER_3_01_256	0.008540947589165016	-0.0006062979329196005	0.1615737915306755	-0.16157379153067547
Cytoplasm_Texture_SumVariance_Hoechst_3_00_256	0.013740725634141415	8.808887716145574e-05	-0.1535922101061965	0.15359221010619648
Cytoplasm_Texture_SumVariance_Mitochondria_3_03_256	0.007099153278036452	-4.860514926802328e-05	0.12725310439552914	-0.12725310439552914
