feature	r2_score	cell_count_coef	failing_coef	healthy_coef
Cytoplasm_AreaShape_Zernike_9_1	0.0004475982129820144	-0.00029387823012558815	0.0019923774964440244	-0.0019923774964440244
Cytoplasm_AreaShape_Zernike_9_3	0.0001354284862393751	-0.0001495916430056135	-3.5513272693845474e-05	3.5513272693845474e-05
Cytoplasm_AreaShape_Zernike_9_5	0.0006324486456157352	-0.0002536261457398847	-0.011555652356024092	0.011555652356024092
Cytoplasm_Correlation_Correlation_Actin_ER	0.0023014096853808397	-0.0003200205730192347	-0.03954328762355648	0.03954328762355648
Cytoplasm_Correlation_Correlation_Actin_Hoechst	0.004181753975741498	-0.0007897146524670766	0.006796502646836233	-0.006796502646836233
Cytoplasm_Correlation_Correlation_ER_Hoechst	0.007882656883109185	-0.0009994955034121659	0.014550744378338514	-0.014550744378338516
Cytoplasm_Correlation_Correlation_ER_Mitochondria	0.021277159602014484	-0.0010999701217001359	-0.08687580034581197	0.08687580034581197
Cytoplasm_Correlation_Correlation_Hoechst_Mitochondria	0.008124134914840098	-0.0009823491297846797	0.03236407473074485	-0.03236407473074485
Cytoplasm_Correlation_K_Actin_Mitochondria	0.018847733597796457	-8.999799806321703e-07	-0.10682649850743292	0.10682649850743293
Cytoplasm_Correlation_K_ER_Hoechst	0.006587355291878372	0.0005243162319832854	-0.07380753325723372	0.07380753325723372
Cytoplasm_Correlation_K_ER_Mitochondria	0.010882278177847926	-0.0022982168562521747	0.07231168699979951	-0.07231168699979951
Cytoplasm_Correlation_K_ER_PM	0.0032927349938821626	0.0007166491510350406	0.02471547488401825	-0.02471547488401825
Cytoplasm_Correlation_K_Hoechst_ER	0.019799953802755788	-0.0001046306537347045	0.13990081200495133	-0.13990081200495133
Cytoplasm_Correlation_K_Hoechst_Mitochondria	0.028879672786276345	-0.0014888031451886807	0.21989065792399531	-0.21989065792399531
Cytoplasm_Correlation_K_Hoechst_PM	0.03687569279020941	0.000134733031240291	0.227207275597048	-0.227207275597048
Cytoplasm_Correlation_K_Mitochondria_ER	0.012709203437510697	0.0013167358577471343	-0.04565310877598584	0.04565310877598584
Cytoplasm_Correlation_K_Mitochondria_Hoechst	0.019998896490913465	0.0009709518188328748	-0.10315279374188369	0.10315279374188369
Cytoplasm_Correlation_K_Mitochondria_PM	0.03177748773691702	0.001455700292265291	-0.029347074881523272	0.029347074881523275
Cytoplasm_Correlation_K_PM_ER	0.005556383021294575	-0.0006697087483798493	-0.005422041332564307	0.005422041332564307
Cytoplasm_Correlation_K_PM_Hoechst	0.01614247834011462	3.3971016280406463e-05	-0.1086369235802743	0.1086369235802743
Cytoplasm_Correlation_Overlap_Actin_Mitochondria	0.004279973379101909	0.0002945439721454715	0.05339119658027139	-0.053391196580271395
Cytoplasm_Correlation_Overlap_ER_Hoechst	0.04635291140150566	0.00029337519048947143	0.18842580286830385	-0.18842580286830385
Cytoplasm_Correlation_Overlap_ER_Mitochondria	0.0022789903903049913	0.0005010940884673856	-0.019677145241774677	0.019677145241774677
Cytoplasm_Correlation_Overlap_ER_PM	0.0057577882039803185	0.0003708525532569737	0.09300352332588735	-0.09300352332588735
Cytoplasm_Correlation_Overlap_Hoechst_Mitochondria	0.039869928245766406	0.00014033179266608617	0.1832305829563703	-0.1832305829563703
Cytoplasm_Correlation_Overlap_Hoechst_PM	0.012969451393975207	-8.85477237287322e-05	0.1440012172224788	-0.1440012172224788
Cytoplasm_Correlation_Overlap_Mitochondria_PM	0.0071776427786924835	0.00024959043853692937	0.12071491062691542	-0.12071491062691543
Cytoplasm_Correlation_RWC_Actin_ER	0.035190666699486894	0.0020521408253023044	0.06024821086045834	-0.06024821086045834
Cytoplasm_Correlation_RWC_Actin_Mitochondria	0.00432566339223428	0.0009081203356357029	-0.005320717684786039	0.005320717684786039
Cytoplasm_Correlation_RWC_Actin_PM	0.008414372714288687	0.0005516654492352588	0.08135565690815649	-0.08135565690815649
Cytoplasm_Correlation_RWC_ER_Actin	0.05734294814439578	0.00024922905815327924	0.2313903604907212	-0.23139036049072118
Cytoplasm_Correlation_RWC_ER_Hoechst	0.0480113947597306	0.00042239584169190253	0.23117985568834143	-0.23117985568834146
Cytoplasm_Correlation_RWC_ER_PM	0.0046526420679869895	0.0006860311340251651	0.06284089402043973	-0.06284089402043973
Cytoplasm_Correlation_RWC_Hoechst_ER	0.035332843513360634	0.0022195626448055067	-0.13880616659501566	0.13880616659501566
Cytoplasm_Correlation_RWC_Hoechst_Mitochondria	0.006441623941515706	0.0006679999559260987	-0.10197503712966804	0.10197503712966804
Cytoplasm_Correlation_RWC_Hoechst_PM	0.003931414287537516	0.0010203434051719508	-0.013419939127999738	0.013419939127999738
Cytoplasm_Correlation_RWC_Mitochondria_Actin	0.04647144039203621	0.000359758458565901	0.21013861267372785	-0.21013861267372788
Cytoplasm_Correlation_RWC_Mitochondria_ER	0.03105395338788619	0.0021564905686767355	-0.005715003047502033	0.005715003047502033
Cytoplasm_Correlation_RWC_Mitochondria_Hoechst	0.062744830562394	0.0008459922095880233	0.2641408795565336	-0.2641408795565336
Cytoplasm_Correlation_RWC_Mitochondria_PM	0.007812667702053688	0.0006767553439448215	0.09179319260714808	-0.09179319260714808
Cytoplasm_Correlation_RWC_PM_Actin	0.06298755847357551	6.38817894299706e-05	0.2570057602994025	-0.2570057602994025
Cytoplasm_Correlation_RWC_PM_ER	0.03209194722384445	0.0021018717638817096	-0.0004615714398933322	0.0004615714398933322
Cytoplasm_Correlation_RWC_PM_Hoechst	0.041834846142331905	0.0005835339059640676	0.200011882449041	-0.200011882449041
Cytoplasm_Granularity_1_Actin	0.06146758098286431	9.526033190967273e-05	0.25305423164374413	-0.2530542316437442
Cytoplasm_Granularity_1_ER	0.06861710517789277	1.0891513316403716e-05	0.3001851824289757	-0.3001851824289757
Cytoplasm_Granularity_1_Mitochondria	0.010504771913231847	-9.663049621281768e-05	0.09664128633033287	-0.09664128633033288
Cytoplasm_Intensity_IntegratedIntensity_ER	0.03231579405307383	-0.001246218969748542	0.23042495860020534	-0.23042495860020534
Cytoplasm_Intensity_MADIntensity_Actin	0.00751592476797458	0.0002176341409682785	0.0913454671279173	-0.0913454671279173
Cytoplasm_Intensity_MADIntensity_ER	0.004464108598914773	0.0007146931716796059	-0.009128815946842114	0.009128815946842114
Cytoplasm_Intensity_MADIntensity_Hoechst	0.007089465137452788	0.0008331144858641182	-0.059799550292127884	0.05979955029212789
Cytoplasm_Intensity_MADIntensity_Mitochondria	0.0006068195021237122	-0.0002279226891637231	-0.01252431491349075	0.01252431491349075
Cytoplasm_Intensity_MADIntensity_PM	0.007467046141816036	0.0010180040590439777	-0.04544275766138389	0.04544275766138389
Cytoplasm_Intensity_MassDisplacement_ER	0.009033892357477868	-0.0010036708901570652	0.007313555939134393	-0.007313555939134394
Cytoplasm_Intensity_MassDisplacement_Hoechst	8.633937009649983e-05	9.817375911381941e-05	-0.0004265763958289185	0.00042657639582891843
Cytoplasm_Intensity_MassDisplacement_Mitochondria	0.004901954930315866	-0.0007351149440042492	0.025273881486317255	-0.025273881486317255
Cytoplasm_Intensity_MaxIntensityEdge_Hoechst	0.012885472153501332	0.00043303087403855593	-0.0955444293371003	0.0955444293371003
Cytoplasm_Intensity_MaxIntensityEdge_Mitochondria	0.001034714592803354	3.697562904712856e-05	0.03709612815287773	-0.03709612815287773
Cytoplasm_Intensity_MaxIntensity_Actin	0.008400224611073925	0.00011232695255269194	0.10590873176735843	-0.10590873176735843
Cytoplasm_Intensity_MaxIntensity_ER	0.0011049974706045518	0.0002660616030065296	0.0183007489484974	-0.0183007489484974
Cytoplasm_Intensity_MaxIntensity_Hoechst	0.007960804090117013	0.0004372742263764334	-0.08614398320524772	0.08614398320524772
Cytoplasm_Intensity_MaxIntensity_Mitochondria	0.0026196349860899693	-0.0003945992631138135	0.0562965566935522	-0.056296556693552206
Cytoplasm_Intensity_StdIntensityEdge_Hoechst	0.019452150655314804	0.00040891988373032166	-0.12635471990516692	0.12635471990516695
Cytoplasm_Intensity_StdIntensity_Hoechst	0.013968281255307247	0.000842511542296999	-0.09157244731486236	0.09157244731486236
Cytoplasm_Intensity_StdIntensity_Mitochondria	0.0006687833545936384	-0.0003371229758951698	-0.006904362481892239	0.006904362481892238
Cytoplasm_Location_MaxIntensity_X_PM	0.004042962477591172	0.0007179693058673194	0.020472050470904102	-0.020472050470904102
Cytoplasm_RadialDistribution_FracAtD_Actin_1of4	0.0014374182250633805	-0.00045510595636896235	0.02092553605059492	-0.02092553605059492
Cytoplasm_RadialDistribution_FracAtD_Actin_2of4	0.0032401662212965254	-0.0006269777413381203	0.037512373704220385	-0.037512373704220385
Cytoplasm_RadialDistribution_FracAtD_Actin_3of4	0.007221744643436612	-0.0008944931368930843	0.05441298286017829	-0.05441298286017829
Cytoplasm_RadialDistribution_FracAtD_Actin_4of4	0.005870660211642842	0.0008243361825781901	-0.04931439045089561	0.04931439045089562
Cytoplasm_RadialDistribution_FracAtD_ER_1of4	0.0027707999819461815	-0.0006487968409003857	0.014500936748089444	-0.014500936748089445
Cytoplasm_RadialDistribution_FracAtD_ER_3of4	0.005993263122025527	-0.0008969597345474009	0.02812404953301345	-0.02812404953301345
Cytoplasm_RadialDistribution_FracAtD_ER_4of4	0.0057269475085618415	0.0008863606063359479	-0.02590264344957848	0.02590264344957848
Cytoplasm_RadialDistribution_FracAtD_Hoechst_1of4	0.007279610800722591	-0.0009702526307241985	0.05294102733898036	-0.05294102733898036
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_1of4	0.0027844929319649214	-0.000662663725071874	0.007168433970278967	-0.007168433970278966
Cytoplasm_RadialDistribution_FracAtD_Mitochondria_2of4	0.005094956189927613	-0.0008749926312986537	0.01648094875762358	-0.01648094875762358
Cytoplasm_RadialDistribution_FracAtD_PM_1of4	0.0045748869977131346	-0.0008712569488172271	0.03729243737041896	-0.03729243737041896
Cytoplasm_RadialDistribution_MeanFrac_Actin_1of4	0.001189592292210273	0.0003256211867327419	-0.019099359226263986	0.019099359226263986
Cytoplasm_RadialDistribution_MeanFrac_Actin_2of4	0.0015009965726198171	0.0003876722150245308	-0.018189124577121206	0.018189124577121206
Cytoplasm_RadialDistribution_MeanFrac_Actin_3of4	0.000642087953599213	0.00024218109146654598	-0.01356179709065955	0.01356179709065955
Cytoplasm_RadialDistribution_MeanFrac_Actin_4of4	0.0008571129624973528	-0.0003290406547887032	0.014722142812604432	-0.014722142812604432
Cytoplasm_RadialDistribution_MeanFrac_ER_1of4	0.0011610203917631345	5.50043394295577e-05	-0.031901550736928234	0.031901550736928234
Cytoplasm_RadialDistribution_MeanFrac_ER_3of4	0.0016867236946622732	5.01852372458229e-05	-0.03687964446510881	0.03687964446510881
Cytoplasm_RadialDistribution_MeanFrac_ER_4of4	0.0015414840582707034	-2.2367526896147587e-05	0.03711996430162124	-0.03711996430162124
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_1of4	0.0011714128543561797	-0.000440896349039296	0.015403399449940364	-0.015403399449940363
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_2of4	0.001539821151564258	-0.0005050179377479843	0.017328701472922998	-0.017328701472922998
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_3of4	0.002198211359773161	-0.00045095885328040776	0.022860892140892555	-0.022860892140892555
Cytoplasm_RadialDistribution_MeanFrac_Hoechst_4of4	0.000695920102771419	0.00023875376815169375	-0.017305880692554832	0.017305880692554832
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_1of4	0.0015496093227945762	1.3653500608982668e-05	-0.04042359416813325	0.04042359416813325
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_2of4	0.002426849272833431	-3.94197094809409e-05	-0.04691588133411345	0.04691588133411345
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_3of4	0.001668110217298291	-9.060981172298261e-05	-0.03453896970319805	0.03453896970319806
Cytoplasm_RadialDistribution_MeanFrac_Mitochondria_4of4	0.002349596629576567	0.00010554071608188755	0.04537313432267741	-0.04537313432267741
Cytoplasm_RadialDistribution_MeanFrac_PM_1of4	0.000370788126204058	-4.561665502746346e-05	-0.021227264658591302	0.021227264658591306
Cytoplasm_RadialDistribution_MeanFrac_PM_3of4	0.0008075580051960518	-5.2088695916415396e-05	-0.02564525413622861	0.02564525413622861
Cytoplasm_RadialDistribution_MeanFrac_PM_4of4	0.0004912195998167945	-3.3795366420712847e-06	0.02255644137914132	-0.022556441379141322
Cytoplasm_RadialDistribution_RadialCV_Actin_2of4	0.0018406787163581795	-0.00014519215281362706	-0.037991661792959375	0.037991661792959375
Cytoplasm_RadialDistribution_RadialCV_Actin_3of4	0.004192467490573892	-0.0005137398772834918	-0.03425569910836288	0.03425569910836289
Cytoplasm_RadialDistribution_RadialCV_Actin_4of4	0.0018101144312641093	-0.00039815850648935113	-0.01709301966004541	0.017093019660045415
Cytoplasm_RadialDistribution_RadialCV_ER_2of4	0.017795099293564598	-0.0013025491984439601	-0.027304142134146697	0.027304142134146697
Cytoplasm_RadialDistribution_RadialCV_ER_3of4	0.02914019051810579	-0.0014205648599575444	-0.06372973216219097	0.06372973216219097
Cytoplasm_RadialDistribution_RadialCV_ER_4of4	0.03807146238295733	-0.0014139822961138511	-0.09872595159569433	0.09872595159569433
Cytoplasm_RadialDistribution_RadialCV_Hoechst_2of4	0.0031735002486573682	0.0005322416711625029	-0.05211453385067062	0.052114533850670615
Cytoplasm_RadialDistribution_RadialCV_Hoechst_3of4	0.004940356994296291	0.00046118575977457585	-0.049055047994260984	0.049055047994260984
Cytoplasm_RadialDistribution_RadialCV_Hoechst_4of4	0.006797285937401365	0.0006298355205293563	-0.0567649054592463	0.056764905459246305
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_2of4	0.010674182165720358	-0.0008459164132450856	-0.04892833951971064	0.04892833951971064
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_3of4	0.015413237032300908	-0.0009928288701375038	-0.05562206958839282	0.05562206958839282
Cytoplasm_RadialDistribution_RadialCV_Mitochondria_4of4	0.008086034605065073	-0.0006667243517306425	-0.056174182580805754	0.056174182580805754
Cytoplasm_RadialDistribution_RadialCV_PM_2of4	0.007393529791490883	-0.00043067482408751034	-0.06997177117789044	0.06997177117789044
Cytoplasm_RadialDistribution_RadialCV_PM_3of4	0.015397688314097269	-0.0004889776701211314	-0.09948847680163378	0.09948847680163378
Cytoplasm_RadialDistribution_RadialCV_PM_4of4	0.012907249912223473	-0.00013194968357686438	-0.09975395032649814	0.09975395032649814
Cytoplasm_Texture_AngularSecondMoment_Actin_3_01_256	0.09729646820445415	0.0001542822017359968	-0.24911013959132877	0.24911013959132874
Cytoplasm_Texture_AngularSecondMoment_ER_3_03_256	0.02281674149371149	-0.0013356974557862378	-0.06589592234269362	0.06589592234269362
Cytoplasm_Texture_AngularSecondMoment_Hoechst_3_02_256	0.01186743256686984	0.0005370102936829077	0.11253712872296731	-0.11253712872296731
Cytoplasm_Texture_AngularSecondMoment_Mitochondria_3_00_256	0.00011119938882375724	0.00013225486968850985	0.0019653436358075733	-0.0019653436358075733
Cytoplasm_Texture_AngularSecondMoment_Mitochondria_3_01_256	0.00017012310269015618	7.905551200535797e-05	0.01184390236662625	-0.01184390236662625
Cytoplasm_Texture_AngularSecondMoment_Mitochondria_3_02_256	0.0002200431990803109	1.3476574703378432e-05	0.014741362576283917	-0.014741362576283919
Cytoplasm_Texture_AngularSecondMoment_Mitochondria_3_03_256	0.00021762804940261837	0.00016814977399658384	0.0064163582288119785	-0.0064163582288119785
Cytoplasm_Texture_Contrast_ER_3_01_256	0.003264270182693152	0.0004276010521074382	-0.018904911240189396	0.018904911240189396
Cytoplasm_Texture_Contrast_ER_3_03_256	0.003031450970935601	0.0004960489055621888	-0.024462963176420167	0.024462963176420167
Cytoplasm_Texture_Contrast_Hoechst_3_00_256	0.0003795660852858873	0.00029934115033553065	-0.030645164943678117	0.03064516494367812
Cytoplasm_Texture_Contrast_Hoechst_3_01_256	0.007414859772538085	0.0004756994823750526	-0.05282632209135768	0.05282632209135767
Cytoplasm_Texture_Contrast_Hoechst_3_02_256	0.0062332421093689305	0.00048996272494605	-0.05518913145592978	0.05518913145592978
Cytoplasm_Texture_Contrast_Hoechst_3_03_256	0.00845836699848379	0.00028043556400262135	-0.03554686752195454	0.03554686752195454
Cytoplasm_Texture_Contrast_Mitochondria_3_00_256	0.00025953520677002295	-0.0001126325115037202	-0.010414901379724603	0.010414901379724603
Cytoplasm_Texture_Contrast_Mitochondria_3_01_256	4.200428338607676e-05	5.775300608226704e-06	-0.006807085740387853	0.006807085740387853
Cytoplasm_Texture_Contrast_Mitochondria_3_02_256	0.0002223566754492312	0.00018533450515046304	-0.006346356919710241	0.006346356919710241
Cytoplasm_Texture_Contrast_Mitochondria_3_03_256	0.00017508010099176463	0.00019094285435358467	-0.0006533607113642288	0.0006533607113642288
Cytoplasm_Texture_Contrast_PM_3_00_256	0.0026007597759621914	0.000712538262656026	-0.058340105899387026	0.058340105899387026
Cytoplasm_Texture_Contrast_PM_3_01_256	0.005017211305707092	0.0008714972422911797	-0.06575931250367235	0.06575931250367235
Cytoplasm_Texture_Contrast_PM_3_02_256	0.005098456985294542	0.0010614150749064253	-0.06541021359519439	0.06541021359519439
Cytoplasm_Texture_Contrast_PM_3_03_256	0.0032776307523352255	0.0007906714942480058	-0.05931251094520541	0.059312510945205406
Cytoplasm_Texture_Correlation_Actin_3_00_256	0.014268433548260573	-0.0005002691239498747	0.09622965908640041	-0.09622965908640041
Cytoplasm_Texture_Correlation_Actin_3_01_256	0.016818429734769214	-0.0006176411545386023	0.10379101042287323	-0.10379101042287323
Cytoplasm_Texture_Correlation_Actin_3_02_256	0.016024786722181328	-0.0007214787259766331	0.09736258020981867	-0.09736258020981867
Cytoplasm_Texture_Correlation_Actin_3_03_256	0.015129405962977183	-0.0005631177853023875	0.10014372228353777	-0.10014372228353777
Cytoplasm_Texture_Correlation_ER_3_00_256	0.004329552406431736	-0.0007234083759794962	0.006880263400619761	-0.0068802634006197615
Cytoplasm_Texture_Correlation_ER_3_01_256	0.004242884901417998	-0.0007301991467870484	0.0038017515994956917	-0.003801751599495692
Cytoplasm_Texture_Correlation_ER_3_02_256	0.0035351501834810506	-0.000636839359013717	0.0018193093694276975	-0.0018193093694276977
Cytoplasm_Texture_Correlation_ER_3_03_256	0.0059235413492453315	-0.0008032341722692019	-0.004215718831043342	0.004215718831043343
Cytoplasm_Texture_Correlation_Hoechst_3_00_256	0.0005409363852770799	-0.00024208605815086306	0.007237214719209182	-0.007237214719209182
Cytoplasm_Texture_Correlation_Hoechst_3_01_256	0.00021661996523669735	-0.0001580084513473042	0.0016532692862737059	-0.001653269286273706
Cytoplasm_Texture_Correlation_Hoechst_3_02_256	0.0005299363316479955	-0.0002322861434004251	0.010214002407675516	-0.010214002407675516
Cytoplasm_Texture_Correlation_Hoechst_3_03_256	0.00023586833498401294	-0.00015985696884888227	0.00405262061793029	-0.004052620617930291
Cytoplasm_Texture_Correlation_Mitochondria_3_00_256	0.006661426614708699	-0.0008875946557032047	0.021248191554377037	-0.02124819155437704
Cytoplasm_Texture_Correlation_Mitochondria_3_01_256	0.01025639148418489	-0.0010970547847844196	0.04699540594572825	-0.04699540594572825
Cytoplasm_Texture_Correlation_Mitochondria_3_02_256	0.009986780439740994	-0.0010246439120739905	0.02829159457294174	-0.028291594572941735
Cytoplasm_Texture_Correlation_Mitochondria_3_03_256	0.009660837076891804	-0.0010223622612004948	0.025720394140002614	-0.025720394140002614
Cytoplasm_Texture_Correlation_PM_3_00_256	0.0015676595135094562	-0.0003837412056710214	0.011262854517841446	-0.011262854517841448
Cytoplasm_Texture_Correlation_PM_3_01_256	0.003149316885760589	-0.0005505121580049808	0.015981603935721563	-0.015981603935721563
Cytoplasm_Texture_Correlation_PM_3_02_256	0.0023695742427650712	-0.0004618503477766354	0.010400673568645748	-0.010400673568645748
Cytoplasm_Texture_Correlation_PM_3_03_256	0.0018232750916908902	-0.0003967848917234472	0.011590994631204728	-0.011590994631204728
Cytoplasm_Texture_DifferenceEntropy_Actin_3_01_256	0.045126924895448894	0.00015044367771989585	0.18188593680840565	-0.18188593680840565
Cytoplasm_Texture_DifferenceEntropy_ER_3_02_256	0.008520295076742457	0.001028418316606813	-0.0050169689845461956	0.0050169689845461956
Cytoplasm_Texture_DifferenceEntropy_Hoechst_3_02_256	0.016177275904266097	0.0006053403702588068	-0.11950550384217232	0.11950550384217233
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_00_256	0.003457901384047113	-0.00043444919858928196	-0.04086890637245654	0.04086890637245654
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_01_256	0.003481602658753191	-0.00035601461851607417	-0.048504634815874026	0.048504634815874026
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_02_256	0.002999860335707427	-0.0001906268289311499	-0.04898372101191874	0.04898372101191874
Cytoplasm_Texture_DifferenceEntropy_Mitochondria_3_03_256	0.003205290099080771	-0.0004051681637730207	-0.04019557520815042	0.04019557520815042
Cytoplasm_Texture_DifferenceEntropy_PM_3_02_256	0.0186887750094491	0.0017275487111099944	-0.06191622264866062	0.061916222648660625
Cytoplasm_Texture_DifferenceVariance_Actin_3_01_256	0.04098227554545664	0.00013685054618938419	-0.14551281809824054	0.14551281809824054
Cytoplasm_Texture_DifferenceVariance_ER_3_01_256	0.00398148132812659	-0.0007148536040465209	-0.023210231823046226	0.023210231823046226
Cytoplasm_Texture_DifferenceVariance_Hoechst_3_02_256	0.0324414364688842	-0.0005400770384854195	0.21309188070976248	-0.21309188070976245
Cytoplasm_Texture_DifferenceVariance_Mitochondria_3_00_256	0.0018345210037590265	0.0005885977696119632	-0.02607833130540061	0.026078331305400614
Cytoplasm_Texture_DifferenceVariance_Mitochondria_3_01_256	0.0013978377502361639	0.0005472912698897493	-0.013714332125867413	0.013714332125867415
Cytoplasm_Texture_DifferenceVariance_Mitochondria_3_02_256	0.0010122150897987625	0.0004491928242820121	-0.015215581402141184	0.015215581402141184
Cytoplasm_Texture_DifferenceVariance_Mitochondria_3_03_256	0.0014993822313439376	0.0005456420445837773	-0.021550461201209913	0.021550461201209917
Cytoplasm_Texture_DifferenceVariance_PM_3_01_256	0.015272447263899092	-0.0014148898737970505	0.027064738668249745	-0.02706473866824975
Cytoplasm_Texture_Entropy_Mitochondria_3_01_256	0.0031411734519990464	-0.0006246810704287957	-0.019552807024620773	0.019552807024620773
Cytoplasm_Texture_InfoMeas1_ER_3_00_256	0.01372041466020324	0.0013196192274472075	0.014206968232064493	-0.014206968232064493
Cytoplasm_Texture_InfoMeas1_ER_3_01_256	0.012143738272510696	0.0012435408297753168	0.016628237100118896	-0.016628237100118896
Cytoplasm_Texture_InfoMeas1_ER_3_02_256	0.013035090672034233	0.00123430547835578	0.019003917978890558	-0.019003917978890558
Cytoplasm_Texture_InfoMeas1_ER_3_03_256	0.012862118094550179	0.0012670139356710216	0.020146824988376246	-0.020146824988376246
Cytoplasm_Texture_InfoMeas1_Hoechst_3_00_256	0.017125254295714654	-0.0016217469575085994	0.049374892162905346	-0.049374892162905346
Cytoplasm_Texture_InfoMeas1_Hoechst_3_01_256	0.013350419928558455	-0.0012957158360302247	0.05665120683841095	-0.05665120683841094
Cytoplasm_Texture_InfoMeas1_Hoechst_3_02_256	0.017394384174130195	-0.001603232034253483	0.0455645968608156	-0.0455645968608156
Cytoplasm_Texture_InfoMeas1_Hoechst_3_03_256	0.015111331829562813	-0.0013953997323407313	0.050126558344632546	-0.050126558344632546
Cytoplasm_Texture_InfoMeas1_Mitochondria_3_00_256	0.001727727435790083	0.0004868998574877825	-0.01682078534451016	0.01682078534451016
Cytoplasm_Texture_InfoMeas1_Mitochondria_3_01_256	0.0034233278494114616	0.0005972930657645333	-0.04017815354235288	0.04017815354235288
Cytoplasm_Texture_InfoMeas1_Mitochondria_3_02_256	0.004134727716826769	0.0007310788230250703	-0.022983334994770954	0.022983334994770958
Cytoplasm_Texture_InfoMeas1_Mitochondria_3_03_256	0.0020816846588106452	0.0005080794712337059	-0.016796256975217302	0.016796256975217302
Cytoplasm_Texture_InfoMeas1_PM_3_00_256	0.005372655591896258	0.0006550820343900615	0.02302232494369577	-0.02302232494369577
Cytoplasm_Texture_InfoMeas1_PM_3_01_256	0.0046882601643787325	0.0007229120523020125	0.012106955497569245	-0.012106955497569245
Cytoplasm_Texture_InfoMeas1_PM_3_02_256	0.007007971177321548	0.000808995510951257	0.013967988974286163	-0.013967988974286161
Cytoplasm_Texture_InfoMeas1_PM_3_03_256	0.0036749506111827257	0.0006219916325208436	0.017131967584038548	-0.017131967584038548
